log,label,type
"231.82.51.9 - - [24/Mar/2026:12:55:15] ""GET /login HTTP/1.1"" 504",attack,DoS
"176.84.143.233 - - [24/Mar/2026:12:04:49] ""GET /login HTTP/1.1"" 503",attack,DoS
"145.225.161.213 - - [24/Mar/2026:12:17:26] ""GET / HTTP/1.1"" 503",attack,DoS
"134.30.55.249 - - [24/Mar/2026:12:30:59] ""GET / HTTP/1.1"" 200",normal,DoS
"116.121.169.216 - - [24/Mar/2026:12:44:09] ""GET / HTTP/1.1"" 200",attack,DoS
"254.180.141.174 - - [24/Mar/2026:12:15:52] ""GET / HTTP/1.1"" 504",attack,DoS
"148.119.6.229 - - [24/Mar/2026:12:19:32] ""GET /home HTTP/1.1"" 200",attack,DoS
"175.175.159.135 - - [24/Mar/2026:12:50:13] ""GET /login HTTP/1.1"" 504",attack,DoS
"240.207.92.73 - - [24/Mar/2026:12:39:20] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"253.122.58.11 - - [24/Mar/2026:12:16:54] ""GET / HTTP/1.1"" 200",attack,DoS
"95.84.175.226 - - [24/Mar/2026:12:21:15] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"204.205.107.220 - - [24/Mar/2026:12:38:23] ""GET / HTTP/1.1"" 504",attack,DoS
"152.227.20.141 - - [24/Mar/2026:12:03:46] ""GET /login HTTP/1.1"" 504",attack,DoS
"146.47.25.69 - - [24/Mar/2026:12:21:48] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"23.253.89.172 - - [24/Mar/2026:12:39:15] ""GET / HTTP/1.1"" 504",attack,DoS
"145.196.66.111 - - [24/Mar/2026:12:11:29] ""GET /login HTTP/1.1"" 504",attack,DoS
"152.233.56.147 - - [24/Mar/2026:12:16:48] ""GET /home HTTP/1.1"" 504",attack,DoS
"233.67.100.85 - - [24/Mar/2026:12:16:04] ""GET /home HTTP/1.1"" 504",attack,DoS
"58.28.102.112 - - [24/Mar/2026:12:55:17] ""GET / HTTP/1.1"" 200",normal,DoS
"246.83.140.221 - - [24/Mar/2026:12:19:24] ""GET /login HTTP/1.1"" 200",attack,DoS
"132.223.233.235 - - [24/Mar/2026:12:20:32] ""GET / HTTP/1.1"" 503",attack,DoS
"179.66.248.195 - - [24/Mar/2026:12:59:15] ""GET /home HTTP/1.1"" 504",attack,DoS
"23.78.83.111 - - [24/Mar/2026:12:25:44] ""GET /home HTTP/1.1"" 200",attack,DoS
"233.82.209.186 - - [24/Mar/2026:12:05:59] ""GET /home HTTP/1.1"" 503",attack,DoS
"64.242.165.206 - - [24/Mar/2026:12:05:17] ""GET /home HTTP/1.1"" 504",attack,DoS
"120.229.121.19 - - [24/Mar/2026:12:53:11] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"134.209.253.231 - - [24/Mar/2026:12:56:20] ""GET /home HTTP/1.1"" 504",attack,DoS
"194.171.233.46 - - [24/Mar/2026:12:47:38] ""GET / HTTP/1.1"" 200",attack,DoS
"104.76.23.151 - - [24/Mar/2026:12:58:55] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"8.47.128.132 - - [24/Mar/2026:12:53:44] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"41.241.191.33 - - [24/Mar/2026:12:03:56] ""GET /login HTTP/1.1"" 504",attack,DoS
"2.183.99.89 - - [24/Mar/2026:12:18:22] ""GET /login HTTP/1.1"" 200",normal,DoS
"50.54.42.214 - - [24/Mar/2026:12:58:40] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"80.7.64.3 - - [24/Mar/2026:12:51:40] ""GET /home HTTP/1.1"" 200",attack,DoS
"84.236.147.173 - - [24/Mar/2026:12:15:19] ""GET /home HTTP/1.1"" 200",attack,DoS
"196.74.202.133 - - [24/Mar/2026:12:17:06] ""GET / HTTP/1.1"" 503",attack,DoS
"92.157.161.245 - - [24/Mar/2026:12:22:29] ""GET / HTTP/1.1"" 503",attack,DoS
"94.177.23.149 - - [24/Mar/2026:12:39:22] ""GET / HTTP/1.1"" 200",attack,DoS
"206.102.120.116 - - [24/Mar/2026:12:12:56] ""GET / HTTP/1.1"" 503",attack,DoS
"126.185.68.224 - - [24/Mar/2026:12:33:28] ""GET / HTTP/1.1"" 200",attack,DoS
"20.80.50.50 - - [24/Mar/2026:12:43:29] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"153.192.142.216 - - [24/Mar/2026:12:16:41] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"222.171.181.87 - - [24/Mar/2026:12:40:01] ""GET /home HTTP/1.1"" 504",attack,DoS
"72.43.66.122 - - [24/Mar/2026:12:50:09] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"23.117.26.16 - - [24/Mar/2026:12:51:14] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"33.199.232.79 - - [24/Mar/2026:12:06:00] ""GET / HTTP/1.1"" 200",attack,DoS
"105.139.211.54 - - [24/Mar/2026:12:13:11] ""GET /home HTTP/1.1"" 504",attack,DoS
"144.214.116.120 - - [24/Mar/2026:12:53:30] ""GET /login HTTP/1.1"" 504",attack,DoS
"59.162.155.3 - - [24/Mar/2026:12:02:36] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"24.191.191.124 - - [24/Mar/2026:12:09:29] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"48.235.232.205 - - [24/Mar/2026:12:28:29] ""GET /login HTTP/1.1"" 504",attack,DoS
"243.31.40.90 - - [24/Mar/2026:12:39:04] ""GET /login HTTP/1.1"" 200",attack,DoS
"16.103.193.118 - - [24/Mar/2026:12:08:52] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"25.154.35.167 - - [24/Mar/2026:12:12:55] ""GET /home HTTP/1.1"" 503",attack,DoS
"214.160.194.155 - - [24/Mar/2026:12:48:16] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"50.89.72.42 - - [24/Mar/2026:12:18:49] ""GET /login HTTP/1.1"" 504",attack,DoS
"59.143.158.140 - - [24/Mar/2026:12:58:47] ""GET / HTTP/1.1"" 503",attack,DoS
"60.33.112.149 - - [24/Mar/2026:12:52:12] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"40.182.138.65 - - [24/Mar/2026:12:17:26] ""GET /home HTTP/1.1"" 200",attack,DoS
"71.250.231.22 - - [24/Mar/2026:12:25:42] ""GET / HTTP/1.1"" 504",attack,DoS
"213.66.117.152 - - [24/Mar/2026:12:00:55] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"123.214.108.82 - - [24/Mar/2026:12:15:19] ""GET / HTTP/1.1"" 503",attack,DoS
"217.58.31.115 - - [24/Mar/2026:12:57:06] ""GET /login HTTP/1.1"" 200",attack,DoS
"243.70.89.201 - - [24/Mar/2026:12:47:25] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"154.7.5.18 - - [24/Mar/2026:12:50:11] ""GET /login HTTP/1.1"" 504",attack,DoS
"156.16.126.64 - - [24/Mar/2026:12:03:12] ""GET / HTTP/1.1"" 504",attack,DoS
"240.214.254.128 - - [24/Mar/2026:12:17:10] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"40.175.9.245 - - [24/Mar/2026:12:34:28] ""GET / HTTP/1.1"" 200",attack,DoS
"149.125.85.80 - - [24/Mar/2026:12:31:11] ""GET / HTTP/1.1"" 503",attack,DoS
"29.131.35.68 - - [24/Mar/2026:12:19:07] ""GET / HTTP/1.1"" 503",attack,DoS
"198.194.225.94 - - [24/Mar/2026:12:55:45] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"68.160.9.122 - - [24/Mar/2026:12:46:49] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"208.79.65.136 - - [24/Mar/2026:12:32:25] ""GET / HTTP/1.1"" 200",attack,DoS
"188.87.112.165 - - [24/Mar/2026:12:49:33] ""GET /home HTTP/1.1"" 504",attack,DoS
"93.202.4.134 - - [24/Mar/2026:12:47:48] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"230.197.26.234 - - [24/Mar/2026:12:17:08] ""GET /login HTTP/1.1"" 504",attack,DoS
"177.61.78.35 - - [24/Mar/2026:12:55:59] ""GET / HTTP/1.1"" 504",attack,DoS
"226.166.171.230 - - [24/Mar/2026:12:54:04] ""GET / HTTP/1.1"" 504",attack,DoS
"194.196.20.104 - - [24/Mar/2026:12:08:53] ""GET /home HTTP/1.1"" 503",attack,DoS
"109.78.210.167 - - [24/Mar/2026:12:38:02] ""GET /login HTTP/1.1"" 200",normal,DoS
"190.73.150.58 - - [24/Mar/2026:12:28:43] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"49.188.145.209 - - [24/Mar/2026:12:17:40] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"242.208.192.22 - - [24/Mar/2026:12:41:26] ""GET /login HTTP/1.1"" 504",attack,DoS
"4.59.182.240 - - [24/Mar/2026:12:47:02] ""GET / HTTP/1.1"" 503",attack,DoS
"48.37.31.62 - - [24/Mar/2026:12:32:45] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"165.113.129.126 - - [24/Mar/2026:12:27:53] ""GET /login HTTP/1.1"" 503",attack,DoS
"73.1.196.220 - - [24/Mar/2026:12:04:48] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"1.192.145.37 - - [24/Mar/2026:12:04:47] ""GET /login HTTP/1.1"" 200",attack,DoS
"73.251.110.165 - - [24/Mar/2026:12:20:02] ""GET / HTTP/1.1"" 200",attack,DoS
"59.232.242.67 - - [24/Mar/2026:12:39:42] ""GET / HTTP/1.1"" 504",attack,DoS
"104.178.1.200 - - [24/Mar/2026:12:31:17] ""GET / HTTP/1.1"" 503",attack,DoS
"54.194.211.121 - - [24/Mar/2026:12:11:08] ""GET /home HTTP/1.1"" 200",attack,DoS
"216.180.168.36 - - [24/Mar/2026:12:22:02] ""GET /home HTTP/1.1"" 503",attack,DoS
"231.139.40.177 - - [24/Mar/2026:12:08:22] ""GET /home HTTP/1.1"" 503",attack,DoS
"86.47.219.212 - - [24/Mar/2026:12:52:54] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"26.222.118.15 - - [24/Mar/2026:12:48:20] ""GET /login HTTP/1.1"" 504",attack,DoS
"139.239.195.164 - - [24/Mar/2026:12:00:52] ""GET /home HTTP/1.1"" 200",attack,DoS
"226.193.15.123 - - [24/Mar/2026:12:20:53] ""GET /login HTTP/1.1"" 200",attack,DoS
"153.7.222.66 - - [24/Mar/2026:12:55:38] ""GET /login HTTP/1.1"" 200",normal,DoS
"125.192.58.63 - - [24/Mar/2026:12:13:19] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"182.114.226.244 - - [24/Mar/2026:12:19:59] ""GET /login HTTP/1.1"" 504",attack,DoS
"23.191.25.251 - - [24/Mar/2026:12:02:59] ""GET /home HTTP/1.1"" 504",attack,DoS
"70.53.163.190 - - [24/Mar/2026:12:03:02] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"52.190.36.140 - - [24/Mar/2026:12:55:38] ""GET /home HTTP/1.1"" 503",attack,DoS
"40.206.41.39 - - [24/Mar/2026:12:26:46] ""GET /home HTTP/1.1"" 503",attack,DoS
"26.131.175.41 - - [24/Mar/2026:12:41:59] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"116.105.197.77 - - [24/Mar/2026:12:38:14] ""GET /login HTTP/1.1"" 503",attack,DoS
"124.4.56.1 - - [24/Mar/2026:12:44:51] ""GET /home HTTP/1.1"" 200",normal,DoS
"38.45.206.56 - - [24/Mar/2026:12:50:15] ""GET /login HTTP/1.1"" 504",attack,DoS
"233.164.160.72 - - [24/Mar/2026:12:22:09] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"105.98.28.166 - - [24/Mar/2026:12:14:13] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"102.236.176.39 - - [24/Mar/2026:12:41:29] ""GET /login HTTP/1.1"" 504",attack,DoS
"33.39.61.237 - - [24/Mar/2026:12:35:56] ""GET /login HTTP/1.1"" 503",attack,DoS
"106.184.18.180 - - [24/Mar/2026:12:08:46] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"104.207.10.189 - - [24/Mar/2026:12:55:42] ""GET / HTTP/1.1"" 504",attack,DoS
"182.168.229.148 - - [24/Mar/2026:12:03:04] ""GET /home HTTP/1.1"" 200",attack,DoS
"59.136.143.9 - - [24/Mar/2026:12:16:49] ""GET /login HTTP/1.1"" 200",attack,DoS
"61.174.6.227 - - [24/Mar/2026:12:32:55] ""GET / HTTP/1.1"" 200",attack,DoS
"10.173.141.16 - - [24/Mar/2026:12:39:30] ""GET /home HTTP/1.1"" 200",normal,DoS
"41.214.143.236 - - [24/Mar/2026:12:45:44] ""GET /home HTTP/1.1"" 200",attack,DoS
"117.204.148.162 - - [24/Mar/2026:12:41:07] ""GET / HTTP/1.1"" 200",attack,DoS
"43.51.233.36 - - [24/Mar/2026:12:26:09] ""GET /home HTTP/1.1"" 503",attack,DoS
"169.231.171.184 - - [24/Mar/2026:12:53:26] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"13.87.16.53 - - [24/Mar/2026:12:25:15] ""GET /login HTTP/1.1"" 503",attack,DoS
"68.68.197.173 - - [24/Mar/2026:12:10:02] ""GET / HTTP/1.1"" 200",attack,DoS
"216.67.144.148 - - [24/Mar/2026:12:56:12] ""GET /home HTTP/1.1"" 503",attack,DoS
"87.79.41.147 - - [24/Mar/2026:12:31:27] ""GET / HTTP/1.1"" 503",attack,DoS
"4.78.7.111 - - [24/Mar/2026:12:53:46] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"243.225.3.32 - - [24/Mar/2026:12:06:38] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"108.226.24.79 - - [24/Mar/2026:12:07:12] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"65.45.102.250 - - [24/Mar/2026:12:35:13] ""GET /login HTTP/1.1"" 504",attack,DoS
"244.177.246.187 - - [24/Mar/2026:12:35:19] ""GET /home HTTP/1.1"" 200",attack,DoS
"101.218.241.54 - - [24/Mar/2026:12:39:33] ""GET / HTTP/1.1"" 200",attack,DoS
"55.27.225.43 - - [24/Mar/2026:12:35:48] ""GET / HTTP/1.1"" 200",attack,DoS
"114.85.134.198 - - [24/Mar/2026:12:52:13] ""GET /home HTTP/1.1"" 504",attack,DoS
"42.236.208.243 - - [24/Mar/2026:12:13:52] ""GET /home HTTP/1.1"" 200",attack,DoS
"66.129.3.81 - - [24/Mar/2026:12:45:30] ""GET /login HTTP/1.1"" 504",attack,DoS
"18.28.16.44 - - [24/Mar/2026:12:20:09] ""GET / HTTP/1.1"" 200",attack,DoS
"72.32.145.45 - - [24/Mar/2026:12:19:27] ""GET /home HTTP/1.1"" 503",attack,DoS
"157.183.150.141 - - [24/Mar/2026:12:19:21] ""GET /home HTTP/1.1"" 503",attack,DoS
"169.73.102.224 - - [24/Mar/2026:12:00:03] ""GET /home HTTP/1.1"" 200",attack,DoS
"20.225.194.153 - - [24/Mar/2026:12:22:49] ""GET /home HTTP/1.1"" 504",attack,DoS
"57.160.134.79 - - [24/Mar/2026:12:40:58] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"51.5.136.63 - - [24/Mar/2026:12:45:36] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"156.160.214.137 - - [24/Mar/2026:12:25:25] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"138.131.215.84 - - [24/Mar/2026:12:35:49] ""GET /login HTTP/1.1"" 504",attack,DoS
"66.145.121.211 - - [24/Mar/2026:12:02:23] ""GET /login HTTP/1.1"" 504",attack,DoS
"80.97.250.57 - - [24/Mar/2026:12:12:21] ""GET / HTTP/1.1"" 504",attack,DoS
"75.14.56.18 - - [24/Mar/2026:12:17:26] ""GET / HTTP/1.1"" 503",attack,DoS
"75.53.82.3 - - [24/Mar/2026:12:59:41] ""GET / HTTP/1.1"" 503",attack,DoS
"233.13.179.144 - - [24/Mar/2026:12:14:19] ""GET / HTTP/1.1"" 200",attack,DoS
"104.188.141.185 - - [24/Mar/2026:12:11:27] ""GET /login HTTP/1.1"" 504",attack,DoS
"214.124.129.175 - - [24/Mar/2026:12:12:19] ""GET /home HTTP/1.1"" 200",attack,DoS
"40.215.4.13 - - [24/Mar/2026:12:03:10] ""GET /login HTTP/1.1"" 200",normal,DoS
"112.172.125.88 - - [24/Mar/2026:12:21:09] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"159.199.253.147 - - [24/Mar/2026:12:18:41] ""GET /home HTTP/1.1"" 503",attack,DoS
"24.3.67.136 - - [24/Mar/2026:12:39:41] ""GET / HTTP/1.1"" 504",attack,DoS
"20.195.89.131 - - [24/Mar/2026:12:11:03] ""GET /home HTTP/1.1"" 200",attack,DoS
"203.188.97.111 - - [24/Mar/2026:12:53:52] ""GET /login HTTP/1.1"" 504",attack,DoS
"128.138.5.52 - - [24/Mar/2026:12:27:03] ""GET / HTTP/1.1"" 503",attack,DoS
"89.239.220.71 - - [24/Mar/2026:12:51:45] ""GET / HTTP/1.1"" 504",attack,DoS
"121.201.223.146 - - [24/Mar/2026:12:01:23] ""GET /login HTTP/1.1"" 200",normal,DoS
"37.20.58.20 - - [24/Mar/2026:12:00:32] ""GET /home HTTP/1.1"" 200",normal,DoS
"131.228.152.229 - - [24/Mar/2026:12:10:10] ""GET /home HTTP/1.1"" 504",attack,DoS
"23.140.212.60 - - [24/Mar/2026:12:12:29] ""GET /login HTTP/1.1"" 200",normal,DoS
"46.198.128.219 - - [24/Mar/2026:12:02:29] ""GET / HTTP/1.1"" 200",normal,DoS
"81.253.192.198 - - [24/Mar/2026:12:35:10] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"105.45.221.206 - - [24/Mar/2026:12:44:39] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"55.199.32.239 - - [24/Mar/2026:12:08:40] ""GET /home HTTP/1.1"" 200",normal,DoS
"130.25.220.213 - - [24/Mar/2026:12:17:29] ""GET /home HTTP/1.1"" 504",attack,DoS
"215.135.204.113 - - [24/Mar/2026:12:49:39] ""GET /home HTTP/1.1"" 503",attack,DoS
"53.132.107.146 - - [24/Mar/2026:12:15:32] ""GET / HTTP/1.1"" 503",attack,DoS
"140.55.87.206 - - [24/Mar/2026:12:13:45] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"140.199.204.90 - - [24/Mar/2026:12:48:19] ""GET /login HTTP/1.1"" 503",attack,DoS
"6.138.150.72 - - [24/Mar/2026:12:58:56] ""GET /login HTTP/1.1"" 503",attack,DoS
"215.34.189.76 - - [24/Mar/2026:12:15:59] ""GET / HTTP/1.1"" 200",attack,DoS
"70.43.97.32 - - [24/Mar/2026:12:22:06] ""GET / HTTP/1.1"" 200",normal,DoS
"184.32.204.171 - - [24/Mar/2026:12:13:22] ""GET /home HTTP/1.1"" 504",attack,DoS
"62.127.140.219 - - [24/Mar/2026:12:48:50] ""GET /login HTTP/1.1"" 200",normal,DoS
"229.86.239.172 - - [24/Mar/2026:12:22:45] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"46.41.34.49 - - [24/Mar/2026:12:17:39] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"27.183.249.145 - - [24/Mar/2026:12:49:45] ""GET / HTTP/1.1"" 200",attack,DoS
"83.116.154.119 - - [24/Mar/2026:12:21:12] ""GET /login HTTP/1.1"" 503",attack,DoS
"81.17.92.216 - - [24/Mar/2026:12:51:20] ""GET / HTTP/1.1"" 504",attack,DoS
"116.166.118.103 - - [24/Mar/2026:12:32:39] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"208.183.48.80 - - [24/Mar/2026:12:14:09] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"153.65.218.109 - - [24/Mar/2026:12:50:22] ""GET / HTTP/1.1"" 503",attack,DoS
"26.151.93.226 - - [24/Mar/2026:12:14:46] ""GET / HTTP/1.1"" 200",attack,DoS
"145.55.34.215 - - [24/Mar/2026:12:40:34] ""GET / HTTP/1.1"" 503",attack,DoS
"103.200.82.129 - - [24/Mar/2026:12:29:31] ""GET / HTTP/1.1"" 503",attack,DoS
"139.133.29.5 - - [24/Mar/2026:12:18:26] ""GET /login HTTP/1.1"" 504",attack,DoS
"44.117.226.50 - - [24/Mar/2026:12:52:19] ""GET /login HTTP/1.1"" 504",attack,DoS
"102.188.60.136 - - [24/Mar/2026:12:20:04] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"34.217.137.170 - - [24/Mar/2026:12:46:46] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"177.218.135.244 - - [24/Mar/2026:12:12:43] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"177.57.111.103 - - [24/Mar/2026:12:05:56] ""GET /home HTTP/1.1"" 503",attack,DoS
"251.84.201.116 - - [24/Mar/2026:12:28:55] ""GET /login HTTP/1.1"" 504",attack,DoS
"91.146.47.235 - - [24/Mar/2026:12:07:45] ""GET /login HTTP/1.1"" 504",attack,DoS
"24.35.226.33 - - [24/Mar/2026:12:33:19] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"184.79.196.223 - - [24/Mar/2026:12:02:33] ""GET / HTTP/1.1"" 503",attack,DoS
"107.183.9.203 - - [24/Mar/2026:12:39:55] ""GET /login HTTP/1.1"" 503",attack,DoS
"222.50.51.235 - - [24/Mar/2026:12:02:32] ""GET /login HTTP/1.1"" 200",normal,DoS
"133.227.45.45 - - [24/Mar/2026:12:57:19] ""GET /login HTTP/1.1"" 503",attack,DoS
"35.251.108.194 - - [24/Mar/2026:12:00:49] ""GET /login HTTP/1.1"" 503",attack,DoS
"102.110.220.24 - - [24/Mar/2026:12:25:16] ""GET /home HTTP/1.1"" 503",attack,DoS
"129.160.146.6 - - [24/Mar/2026:12:34:35] ""GET / HTTP/1.1"" 200",normal,DoS
"197.112.106.178 - - [24/Mar/2026:12:54:18] ""GET /home HTTP/1.1"" 504",attack,DoS
"169.237.87.14 - - [24/Mar/2026:12:34:06] ""GET / HTTP/1.1"" 503",attack,DoS
"183.85.107.63 - - [24/Mar/2026:12:10:46] ""GET /home HTTP/1.1"" 504",attack,DoS
"165.200.26.83 - - [24/Mar/2026:12:26:21] ""GET / HTTP/1.1"" 503",attack,DoS
"5.154.69.113 - - [24/Mar/2026:12:30:20] ""GET / HTTP/1.1"" 200",attack,DoS
"161.244.3.122 - - [24/Mar/2026:12:36:43] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"129.1.39.100 - - [24/Mar/2026:12:12:02] ""GET /api/data HTTP/1.1"" 200",normal,DoS
"197.99.42.73 - - [24/Mar/2026:12:10:54] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"128.125.163.120 - - [24/Mar/2026:12:24:45] ""GET /home HTTP/1.1"" 503",attack,DoS
"26.215.59.95 - - [24/Mar/2026:12:13:46] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"24.137.118.193 - - [24/Mar/2026:12:59:28] ""GET /home HTTP/1.1"" 504",attack,DoS
"254.94.29.225 - - [24/Mar/2026:12:58:16] ""GET / HTTP/1.1"" 200",attack,DoS
"110.205.200.113 - - [24/Mar/2026:12:05:12] ""GET /home HTTP/1.1"" 503",attack,DoS
"1.110.250.189 - - [24/Mar/2026:12:20:17] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"183.209.154.12 - - [24/Mar/2026:12:23:43] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"42.216.209.74 - - [24/Mar/2026:12:48:33] ""GET /login HTTP/1.1"" 504",attack,DoS
"106.243.218.232 - - [24/Mar/2026:12:33:26] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"202.74.214.149 - - [24/Mar/2026:12:06:11] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"181.174.243.219 - - [24/Mar/2026:12:20:50] ""GET /login HTTP/1.1"" 503",attack,DoS
"203.142.92.74 - - [24/Mar/2026:12:22:24] ""GET /home HTTP/1.1"" 503",attack,DoS
"46.177.26.174 - - [24/Mar/2026:12:15:52] ""GET /home HTTP/1.1"" 504",attack,DoS
"38.153.184.202 - - [24/Mar/2026:12:45:54] ""GET / HTTP/1.1"" 504",attack,DoS
"97.77.162.5 - - [24/Mar/2026:12:20:41] ""GET / HTTP/1.1"" 503",attack,DoS
"47.172.6.198 - - [24/Mar/2026:12:34:59] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"95.69.9.168 - - [24/Mar/2026:12:10:25] ""GET / HTTP/1.1"" 503",attack,DoS
"60.130.137.127 - - [24/Mar/2026:12:53:52] ""GET /home HTTP/1.1"" 504",attack,DoS
"228.141.124.54 - - [24/Mar/2026:12:11:51] ""GET /home HTTP/1.1"" 200",normal,DoS
"20.44.59.142 - - [24/Mar/2026:12:32:26] ""GET / HTTP/1.1"" 200",attack,DoS
"16.67.241.18 - - [24/Mar/2026:12:59:46] ""GET /login HTTP/1.1"" 200",normal,DoS
"83.189.28.181 - - [24/Mar/2026:12:18:17] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"2.163.71.166 - - [24/Mar/2026:12:43:09] ""GET /home HTTP/1.1"" 503",attack,DoS
"217.186.169.41 - - [24/Mar/2026:12:32:53] ""GET / HTTP/1.1"" 200",normal,DoS
"219.156.81.115 - - [24/Mar/2026:12:34:37] ""GET /login HTTP/1.1"" 503",attack,DoS
"235.233.106.44 - - [24/Mar/2026:12:29:41] ""GET / HTTP/1.1"" 200",attack,DoS
"205.246.176.27 - - [24/Mar/2026:12:32:09] ""GET / HTTP/1.1"" 200",normal,DoS
"58.140.185.226 - - [24/Mar/2026:12:20:43] ""GET /login HTTP/1.1"" 200",normal,DoS
"19.177.225.91 - - [24/Mar/2026:12:47:43] ""GET /api/data HTTP/1.1"" 200",attack,DoS
"194.129.61.138 - - [24/Mar/2026:12:33:48] ""GET /home HTTP/1.1"" 503",attack,DoS
"232.254.160.83 - - [24/Mar/2026:12:22:11] ""GET /login HTTP/1.1"" 503",attack,DoS
"136.154.97.126 - - [24/Mar/2026:12:49:52] ""GET /api/data HTTP/1.1"" 503",attack,DoS
"45.200.247.220 - - [24/Mar/2026:12:04:05] ""GET / HTTP/1.1"" 200",normal,DoS
"253.64.178.72 - - [24/Mar/2026:12:09:00] ""GET /api/data HTTP/1.1"" 504",attack,DoS
"133.42.3.61 - - [24/Mar/2026:12:01:01] ""GET /login HTTP/1.1"" 503",attack,DoS
"224.13.17.210 - - [24/Mar/2026:12:52:22] ""GET /home HTTP/1.1"" 503",attack,DoS
"232.127.82.219 - - [24/Mar/2026:12:45:57] ""GET /home HTTP/1.1"" 504",attack,DoS
"20.111.208.19 - - [24/Mar/2026:12:01:43] ""GET /login HTTP/1.1"" 200",normal,DoS
"170.242.42.244 - - [24/Mar/2026:12:59:42] ""GET /login HTTP/1.1"" 503",attack,DoS
"85.248.129.219 - - [24/Mar/2026:12:42:22] ""GET /login HTTP/1.1"" 504",attack,DoS
"202.246.219.250 - - [24/Mar/2026:12:19:04] ""GET /home HTTP/1.1"" 504",attack,DoS
"170.28.65.228 - - [24/Mar/2026:12:51:55] ""GET /home HTTP/1.1"" 503",attack,DoS
"240.155.197.26 - - [24/Mar/2026:12:39:17] ""GET / HTTP/1.1"" 504",attack,DoS
"201.19.147.49 - - [24/Mar/2026:12:31:45] ""GET /home HTTP/1.1"" 503",attack,DoS
"175.126.180.77 - - [24/Mar/2026:12:52:40] ""GET /login HTTP/1.1"" 503",attack,DoS
"232.202.46.20 - - [24/Mar/2026:12:19:48] ""GET /home HTTP/1.1"" 503",attack,DoS
"159.108.98.200 - - [24/Mar/2026:12:50:58] ""GET / HTTP/1.1"" 504",attack,DoS
"167.91.21.144 - - [24/Mar/2026:12:41:23] ""GET /login HTTP/1.1"" 504",attack,DoS
